Order Item Id,Order Id,Actual_Delayed,Predicted_Delayed,Risk_Probability,Risk_Category
111395,44617,0,0,0.3204,Low Risk
53018,21196,0,0,0.3148,Low Risk
53008,21193,0,0,0.3058,Low Risk
65260,26073,0,0,0.3469,Low Risk
110912,44425,1,0,0.3705,Low Risk
123876,49570,1,0,0.3547,Low Risk
105110,42099,1,0,0.3667,Low Risk
119355,47731,0,0,0.3315,Low Risk
115136,46062,0,0,0.3691,Low Risk
112233,44938,0,0,0.3315,Low Risk
126673,50688,0,0,0.3811,Low Risk
123581,49445,1,0,0.3594,Low Risk
119885,47938,0,0,0.3663,Low Risk
113056,45249,1,0,0.3594,Low Risk
104525,41874,1,0,0.3772,Low Risk
103766,41572,0,0,0.3574,Low Risk
115138,46062,0,0,0.3713,Low Risk
104306,41785,1,0,0.3471,Low Risk
107336,42971,0,0,0.3419,Low Risk
111568,44677,0,0,0.3472,Low Risk
108079,43266,0,0,0.3747,Low Risk
126672,50688,0,0,0.3785,Low Risk
119835,47917,0,0,0.3695,Low Risk
122273,48901,0,0,0.3543,Low Risk
38097,15231,0,0,0.3538,Low Risk
26173,10451,0,0,0.3917,Low Risk
26195,10459,1,0,0.3723,Low Risk
160566,64222,0,0,0.3422,Low Risk
159751,63907,0,0,0.3414,Low Risk
47915,19178,0,0,0.3438,Low Risk
167612,67046,0,0,0.3425,Low Risk
163231,65312,0,0,0.3458,Low Risk
41034,16436,0,0,0.3281,Low Risk
29569,11822,0,0,0.3814,Low Risk
48809,19528,0,0,0.3137,Low Risk
124392,49763,0,0,0.3564,Low Risk
40009,16013,0,0,0.3452,Low Risk
43356,17347,0,0,0.3371,Low Risk
48717,19496,0,0,0.3863,Low Risk
156983,62789,1,0,0.3803,Low Risk
29198,11674,1,0,0.3605,Low Risk
169683,67866,0,0,0.3207,Low Risk
34073,13599,1,0,0.3684,Low Risk
26004,10384,1,0,0.396,Low Risk
157797,63115,1,0,0.3666,Low Risk
158778,63516,0,0,0.313,Low Risk
155234,62086,0,0,0.3606,Low Risk
157066,62817,0,0,0.3235,Low Risk
27189,10856,0,0,0.3707,Low Risk
36739,14685,1,0,0.3733,Low Risk
165567,66229,1,0,0.3426,Low Risk
37371,14924,1,0,0.3561,Low Risk
124607,49839,1,0,0.3899,Low Risk
31010,12393,0,0,0.3503,Low Risk
164682,65898,0,0,0.3523,Low Risk
161461,64599,1,0,0.3235,Low Risk
163390,65370,1,0,0.368,Low Risk
49329,19732,0,0,0.3332,Low Risk
168880,67549,1,0,0.3964,Low Risk
168879,67549,1,0,0.3964,Low Risk
169681,67866,0,0,0.3044,Low Risk
168137,67275,1,0,0.3964,Low Risk
117152,46863,0,0,0.2979,Low Risk
155767,62306,0,0,0.3984,Low Risk
26176,10451,0,0,0.3841,Low Risk
45533,18213,0,0,0.3533,Low Risk
42135,16863,0,0,0.3535,Low Risk
62037,24764,1,0,0.3669,Low Risk
53805,21522,0,0,0.3557,Low Risk
66784,26670,1,0,0.349,Low Risk
54950,21971,0,0,0.3334,Low Risk
180164,76849,1,0,0.41,Low Risk
68507,27357,0,0,0.3391,Low Risk
73253,29283,0,0,0.3025,Low Risk
76745,30724,1,0,0.3429,Low Risk
177769,74454,1,0,0.4059,Low Risk
61483,24558,0,0,0.3538,Low Risk
60622,24230,1,0,0.3365,Low Risk
67195,26821,0,0,0.3141,Low Risk
58110,23211,0,0,0.3236,Low Risk
54683,21868,0,0,0.3562,Low Risk
117477,47009,1,0,0.3574,Low Risk
105539,42271,0,0,0.3141,Low Risk
126524,50628,0,0,0.3098,Low Risk
62035,24764,1,0,0.3669,Low Risk
54795,21907,0,0,0.335,Low Risk
175757,72442,0,0,0.3324,Low Risk
68506,27357,0,0,0.3391,Low Risk
54942,21966,0,0,0.3245,Low Risk
77900,31169,1,0,0.3771,Low Risk
54790,21906,0,0,0.3395,Low Risk
175775,72460,1,0,0.3446,Low Risk
67304,26861,0,0,0.3193,Low Risk
180307,76992,0,0,0.3904,Low Risk
57050,22792,0,0,0.3453,Low Risk
61146,24438,0,0,0.3008,Low Risk
69967,27957,0,0,0.3376,Low Risk
67194,26821,0,0,0.3141,Low Risk
54682,21868,0,0,0.3562,Low Risk
119786,47899,1,0,0.3664,Low Risk
69869,27918,0,0,0.3459,Low Risk
57327,22900,1,0,0.3767,Low Risk
77469,30997,0,0,0.3429,Low Risk
65542,26183,0,0,0.3371,Low Risk
60826,24314,1,0,0.3581,Low Risk
53192,21267,0,0,0.3337,Low Risk
77899,31169,1,0,0.3771,Low Risk
76714,30712,0,0,0.332,Low Risk
68159,27207,0,0,0.3257,Low Risk
180162,76847,0,0,0.331,Low Risk
54788,21906,0,0,0.3241,Low Risk
53530,21407,0,0,0.3317,Low Risk
62767,25050,1,0,0.3504,Low Risk
61144,24438,0,0,0.3008,Low Risk
59572,23807,0,0,0.409,Low Risk
53387,21349,1,0,0.3614,Low Risk
55638,22224,1,0,0.3598,Low Risk
124509,49806,0,0,0.322,Low Risk
117582,47044,1,0,0.3647,Low Risk
104041,41676,0,0,0.3359,Low Risk
123961,49598,0,0,0.2938,Low Risk
105189,42130,1,0,0.4068,Low Risk
65158,26036,0,0,0.3739,Low Risk
74422,29746,0,0,0.343,Low Risk
68738,27457,0,0,0.3426,Low Risk
53288,21309,1,0,0.3386,Low Risk
58260,23267,0,0,0.3321,Low Risk
59305,23706,0,0,0.3907,Low Risk
69428,27729,1,0,0.3648,Low Risk
76292,30519,1,0,0.3429,Low Risk
53190,21267,0,0,0.3337,Low Risk
76585,30658,0,0,0.3319,Low Risk
75794,30323,0,0,0.347,Low Risk
76713,30712,0,0,0.332,Low Risk
75113,30044,1,0,0.3415,Low Risk
177509,74194,1,0,0.3384,Low Risk
175773,72458,0,0,0.3396,Low Risk
62766,25050,1,0,0.3504,Low Risk
177766,74451,0,0,0.3892,Low Risk
55831,22297,0,0,0.3651,Low Risk
61470,24552,0,0,0.385,Low Risk
111642,44706,0,0,0.3394,Low Risk
122400,48950,1,0,0.3618,Low Risk
119010,47600,1,0,0.3901,Low Risk
117580,47044,1,0,0.3647,Low Risk
108061,43257,0,0,0.3527,Low Risk
124741,49888,0,0,0.3347,Low Risk
105187,42130,1,0,0.4068,Low Risk
62000,24752,0,0,0.3328,Low Risk
61462,24548,0,0,0.3328,Low Risk
177221,73906,0,0,0.3959,Low Risk
69426,27729,1,0,0.3648,Low Risk
70947,28355,1,0,0.4175,Low Risk
58688,23456,0,0,0.403,Low Risk
177508,74193,0,0,0.3684,Low Risk
126101,50466,0,0,0.356,Low Risk
125882,50377,0,0,0.3139,Low Risk
154619,61855,1,0,0.3885,Low Risk
168511,67415,1,0,0.3974,Low Risk
166962,66794,1,0,0.4252,Low Risk
43664,17467,0,0,0.3923,Low Risk
40995,16419,1,0,0.3547,Low Risk
163057,65249,1,0,0.3721,Low Risk
43614,17449,1,0,0.3674,Low Risk
159475,63803,0,0,0.3362,Low Risk
42427,16969,1,0,0.3533,Low Risk
40860,16369,1,0,0.3829,Low Risk
166720,66702,0,0,0.3461,Low Risk
26510,10584,1,0,0.3606,Low Risk
43402,17368,0,0,0.3953,Low Risk
50678,20291,0,0,0.3343,Low Risk
36000,14384,1,0,0.389,Low Risk
160184,64066,0,0,0.3501,Low Risk
168171,67292,0,0,0.3325,Low Risk
164575,65855,1,0,0.3304,Low Risk
161304,64531,0,0,0.389,Low Risk
47903,19168,0,0,0.3813,Low Risk
40696,16299,1,0,0.3767,Low Risk
43087,17228,0,0,0.3788,Low Risk
170721,68289,1,0,0.3794,Low Risk
118768,47509,1,0,0.3508,Low Risk
43053,17211,0,0,0.3661,Low Risk
162221,64894,1,0,0.34,Low Risk
169554,67818,0,0,0.4063,Low Risk
40487,16218,0,0,0.32,Low Risk
28483,11391,0,0,0.3206,Low Risk
43448,17386,0,0,0.3564,Low Risk
29901,11968,0,0,0.3474,Low Risk
115742,46305,1,0,0.3913,Low Risk
40486,16218,0,0,0.32,Low Risk
49932,19973,0,0,0.3665,Low Risk
39463,15787,0,0,0.364,Low Risk
28449,11378,0,0,0.3576,Low Risk
155674,62260,1,0,0.3642,Low Risk
27736,11083,0,0,0.3501,Low Risk
162883,65174,1,0,0.382,Low Risk
110959,44442,0,0,0.3417,Low Risk
106792,42783,0,0,0.3652,Low Risk
161667,64677,0,0,0.3668,Low Risk
165534,66219,1,0,0.3546,Low Risk
111953,44816,0,0,0.3289,Low Risk
117457,47002,0,0,0.2719,Low Risk
26313,10502,0,0,0.3206,Low Risk
159589,63843,0,0,0.3642,Low Risk
155615,62237,0,0,0.3693,Low Risk
34810,13907,0,0,0.3804,Low Risk
158916,63576,0,0,0.4167,Low Risk
46117,18448,0,0,0.3724,Low Risk
43811,17524,1,0,0.3804,Low Risk
48340,19333,0,0,0.3359,Low Risk
160410,64150,1,0,0.376,Low Risk
162292,64920,1,0,0.35,Low Risk
40891,16378,0,0,0.3983,Low Risk
168290,67331,0,0,0.3839,Low Risk
167580,67037,0,0,0.3794,Low Risk
158385,63349,1,0,0.3354,Low Risk
48271,19309,1,0,0.4023,Low Risk
124839,49936,0,0,0.3732,Low Risk
29385,11749,1,0,0.3417,Low Risk
124838,49936,0,0,0.3732,Low Risk
41902,16767,0,0,0.3608,Low Risk
154164,61664,1,0,0.3573,Low Risk
158770,63512,0,0,0.3503,Low Risk
44297,17726,0,0,0.3286,Low Risk
31390,12540,1,0,0.4118,Low Risk
35278,14100,1,0,0.4068,Low Risk
40211,16098,0,0,0.3784,Low Risk
36679,14660,1,0,0.3784,Low Risk
104159,41718,0,0,0.3588,Low Risk
161227,64500,1,0,0.3675,Low Risk
26512,10586,0,0,0.3693,Low Risk
113166,45291,0,0,0.3427,Low Risk
38631,15459,1,0,0.3426,Low Risk
40196,16093,0,0,0.3594,Low Risk
26508,10584,1,0,0.3736,Low Risk
154018,61596,0,0,0.3573,Low Risk
170941,68374,1,0,0.381,Low Risk
126418,50588,0,0,0.3285,Low Risk
105073,42087,0,0,0.3439,Low Risk
33905,13528,0,0,0.3804,Low Risk
45319,18135,1,0,0.3631,Low Risk
38017,15199,1,0,0.3842,Low Risk
170929,68369,1,0,0.4047,Low Risk
117138,46859,1,0,0.4091,Low Risk
159991,63992,0,0,0.3737,Low Risk
42426,16969,1,0,0.363,Low Risk
45281,18120,1,0,0.3592,Low Risk
36384,14544,1,0,0.3759,Low Risk
35002,13991,0,0,0.3425,Low Risk
2257,906,0,0,0.3173,Low Risk
13666,5479,1,0,0.3466,Low Risk
128444,51396,0,0,0.3439,Low Risk
108697,43521,0,0,0.2736,Low Risk
56232,22468,0,0,0.2791,Low Risk
74759,29880,1,0,0.3573,Low Risk
53020,21197,0,0,0.3444,Low Risk
55735,22261,0,0,0.3679,Low Risk
62257,24853,0,0,0.345,Low Risk
59002,23585,1,0,0.346,Low Risk
77387,30963,0,0,0.3619,Low Risk
60332,24118,0,0,0.3121,Low Risk
105583,42287,0,0,0.3381,Low Risk
53021,21197,0,0,0.3491,Low Risk
54280,21697,0,0,0.3109,Low Risk
54260,21691,0,0,0.3357,Low Risk
59768,23878,0,0,0.3551,Low Risk
75499,30214,1,0,0.3653,Low Risk
74735,29871,0,0,0.3358,Low Risk
55734,22261,0,0,0.363,Low Risk
51455,20594,1,0,0.3667,Low Risk
72836,29107,0,0,0.4568,Low Risk
54283,21698,0,0,0.3404,Low Risk
52260,20918,0,0,0.3315,Low Risk
74923,29959,1,0,0.3272,Low Risk
112704,45126,0,0,0.3413,Low Risk
67330,26871,0,0,0.3316,Low Risk
59438,23751,0,0,0.3153,Low Risk
56568,22612,0,0,0.3313,Low Risk
74708,29862,0,0,0.3515,Low Risk
51866,20755,1,0,0.3619,Low Risk
75618,30267,0,0,0.347,Low Risk
77993,31211,0,0,0.3976,Low Risk
67646,27007,0,0,0.3297,Low Risk
115172,46073,0,0,0.3234,Low Risk
67647,27007,0,0,0.3153,Low Risk
51864,20755,1,0,0.3509,Low Risk
60333,24118,0,0,0.3446,Low Risk
54262,21691,0,0,0.3393,Low Risk
66376,26510,1,0,0.4631,Low Risk
108572,43468,0,0,0.3342,Low Risk
108569,43468,0,0,0.3342,Low Risk
77481,31000,1,0,0.3927,Low Risk
57534,22988,0,0,0.357,Low Risk
75003,29993,0,0,0.3544,Low Risk
71494,28568,0,0,0.3381,Low Risk
77482,31000,1,0,0.3929,Low Risk
51911,20773,0,0,0.3314,Low Risk
108984,43640,1,0,0.3587,Low Risk
59998,23967,0,0,0.3327,Low Risk
52520,21016,0,0,0.3135,Low Risk
67640,27005,1,0,0.4028,Low Risk
64151,25606,0,0,0.4177,Low Risk
75828,30335,1,0,0.3958,Low Risk
73215,29270,1,0,0.3657,Low Risk
78151,31269,1,0,0.3839,Low Risk
62178,24820,1,0,0.3507,Low Risk
64696,25847,0,0,0.3569,Low Risk
105264,42154,1,0,0.3645,Low Risk
112451,45036,0,0,0.3413,Low Risk
114641,45863,0,0,0.3478,Low Risk
52291,20929,1,0,0.3779,Low Risk
58711,23464,1,0,0.3717,Low Risk
110667,44316,0,0,0.3488,Low Risk
69211,27647,0,0,0.3638,Low Risk
62323,24878,0,0,0.3043,Low Risk
105260,42152,0,0,0.307,Low Risk
116011,46401,0,0,0.3115,Low Risk
52288,20929,1,0,0.3748,Low Risk
122150,48844,1,0,0.4198,Low Risk
56253,22481,0,0,0.2859,Low Risk
76715,30713,0,0,0.3423,Low Risk
77528,31018,0,0,0.3621,Low Risk
67639,27005,1,0,0.3567,Low Risk
179111,75796,0,1,0.732,Medium Risk
179110,75795,1,0,0.4417,Low Risk
179109,75794,1,0,0.3863,Low Risk
179108,75793,0,0,0.3457,Low Risk
179107,75792,0,0,0.3646,Low Risk
179106,75791,0,1,0.8045,High Risk
179105,75790,1,1,0.7891,High Risk
179104,75789,1,1,0.9945,High Risk
179103,75788,1,1,0.9945,High Risk
179102,75787,1,1,0.991,High Risk
179101,75786,1,1,1.0,High Risk
179100,75785,1,0,0.4232,Low Risk
179099,75784,1,0,0.3989,Low Risk
179098,75783,0,0,0.3625,Low Risk
179097,75782,0,0,0.4214,Low Risk
179096,75781,0,0,0.3946,Low Risk
179094,75779,1,1,0.8545,High Risk
179093,75778,1,1,0.8146,High Risk
179092,75777,1,1,0.8698,High Risk
179091,75776,1,1,0.9993,High Risk
179090,75775,1,1,0.9935,High Risk
179089,75774,1,1,0.9946,High Risk
179088,75773,1,1,0.9886,High Risk
179087,75772,1,1,1.0,High Risk
179086,75771,0,0,0.0,Low Risk
179085,75770,1,0,0.4189,Low Risk
179084,75769,1,0,0.3785,Low Risk
179083,75768,0,0,0.4151,Low Risk
179082,75767,0,0,0.4233,Low Risk
179081,75766,0,0,0.3513,Low Risk
179080,75765,1,0,0.3874,Low Risk
179079,75764,1,1,0.884,High Risk
179078,75763,1,1,0.7621,High Risk
179077,75762,1,1,0.8235,High Risk
179076,75761,0,1,0.7871,High Risk
179075,75760,1,1,0.7977,High Risk
179074,75759,1,1,1.0,High Risk
179073,75758,1,1,0.7977,High Risk
179072,75757,0,0,0.4296,Low Risk
179071,75756,0,0,0.4478,Low Risk
179070,75755,1,0,0.4221,Low Risk
179069,75754,1,1,0.7992,High Risk
179068,75753,1,1,0.785,High Risk
179067,75752,0,0,0.4302,Low Risk
179066,75751,0,0,0.3119,Low Risk
179065,75750,1,0,0.4628,Low Risk
179063,75748,1,1,0.8116,High Risk
179062,75747,0,0,0.01,Low Risk
179061,75746,0,0,0.4088,Low Risk
179060,75745,1,0,0.3782,Low Risk
179059,75744,1,0,0.403,Low Risk
179058,75743,0,0,0.4047,Low Risk
179056,75741,0,0,0.4696,Low Risk
179055,75740,1,0,0.4514,Low Risk
179054,75739,1,0,0.4675,Low Risk
179053,75738,0,0,0.3842,Low Risk
179052,75737,0,0,0.3762,Low Risk
179051,75736,0,0,0.4609,Low Risk
179050,75735,1,0,0.4373,Low Risk
179049,75734,1,1,0.8416,High Risk
179048,75733,1,1,0.8416,High Risk
179047,75732,0,0,0.3962,Low Risk
179046,75731,0,0,0.3743,Low Risk
179045,75730,1,1,0.8584,High Risk
176536,73221,0,0,0.3766,Low Risk
176535,73220,1,0,0.3645,Low Risk
176534,73219,1,0,0.3817,Low Risk
176533,73218,0,0,0.3421,Low Risk
176532,73217,0,0,0.3967,Low Risk
176531,73216,0,0,0.3708,Low Risk
176530,73215,1,0,0.3967,Low Risk
176529,73214,1,0,0.3719,Low Risk
176528,73213,1,1,0.8171,High Risk
176527,73212,0,0,0.3881,Low Risk
176526,73211,0,0,0.3834,Low Risk
176525,73210,1,0,0.3492,Low Risk
176524,73209,1,0,0.317,Low Risk
176523,73208,0,0,0.3514,Low Risk
176522,73207,0,0,0.3514,Low Risk
176521,73206,1,1,1.0,High Risk
176520,73205,1,1,0.9979,High Risk
176519,73204,1,1,1.0,High Risk
176518,73203,1,1,1.0,High Risk
176517,73202,0,0,0.3428,Low Risk
176516,73201,0,0,0.3423,Low Risk
176515,73200,1,0,0.4244,Low Risk
176514,73199,1,0,0.3553,Low Risk
176513,73198,0,0,0.4031,Low Risk
176512,73197,0,0,0.3347,Low Risk
176511,73196,0,1,0.7786,High Risk
176510,73195,1,0,0.3562,Low Risk
176509,73194,1,1,0.7897,High Risk
176508,73193,1,1,1.0,High Risk
176507,73192,0,0,0.3835,Low Risk
176506,73191,0,1,0.7668,High Risk
176505,73190,1,1,0.8354,High Risk
176504,73189,1,1,0.7839,High Risk
176503,73188,1,1,0.9979,High Risk
176502,73187,0,0,0.3498,Low Risk
176500,73185,1,0,0.3579,Low Risk
176499,73184,1,0,0.3659,Low Risk
176498,73183,0,0,0.3056,Low Risk
176497,73182,0,0,0.0,Low Risk
176496,73181,0,0,0.2747,Low Risk
176495,73180,1,0,0.428,Low Risk
176494,73179,1,0,0.4253,Low Risk
176493,73178,0,0,0.3748,Low Risk
176492,73177,0,0,0.2963,Low Risk
176491,73176,0,0,0.2951,Low Risk
176490,73175,1,0,0.353,Low Risk
176488,73173,0,0,0.3275,Low Risk
176487,73172,0,0,0.2822,Low Risk
176486,73171,0,0,0.3825,Low Risk
176485,73170,1,1,0.9994,High Risk
176484,73169,1,1,0.9994,High Risk
176482,73167,0,0,0.4014,Low Risk
176481,73166,0,0,0.2943,Low Risk
176480,73165,1,0,0.4399,Low Risk
176479,73164,1,0,0.3594,Low Risk
176478,73163,1,1,0.9835,High Risk
176477,73162,1,1,0.9936,High Risk
176476,73161,0,0,0.2604,Low Risk
176475,73160,1,0,0.3796,Low Risk
176474,73159,1,0,0.3932,Low Risk
176473,73158,0,0,0.3829,Low Risk
176472,73157,0,0,0.331,Low Risk
176471,73156,1,1,1.0,High Risk
176470,73155,1,0,0.3971,Low Risk
176469,73154,1,0,0.3891,Low Risk
176468,73153,0,0,0.3346,Low Risk
176467,73152,0,0,0.3683,Low Risk
176466,73151,0,0,0.3298,Low Risk
176465,73150,1,0,0.3715,Low Risk
176464,73149,1,0,0.3737,Low Risk
176463,73148,0,0,0.3599,Low Risk
176462,73147,0,0,0.3622,Low Risk
176461,73146,0,1,0.7716,High Risk
176460,73145,1,1,1.0,High Risk
176459,73144,1,0,0.3845,Low Risk
176458,73143,0,0,0.374,Low Risk
176457,73142,0,0,0.3687,Low Risk
176456,73141,0,0,0.3688,Low Risk
176455,73140,1,0,0.3653,Low Risk
176454,73139,1,0,0.3595,Low Risk
176453,73138,0,0,0.32,Low Risk
176451,73136,0,0,0.3401,Low Risk
176449,73134,1,1,1.0,High Risk
176448,73133,1,1,1.0,High Risk
176446,73131,1,1,1.0,High Risk
176445,73130,1,1,1.0,High Risk
176444,73129,1,1,1.0,High Risk
176443,73128,1,1,1.0,High Risk
176442,73127,1,1,1.0,High Risk
176441,73126,0,0,0.3991,Low Risk
176440,73125,1,0,0.3864,Low Risk
176439,73124,1,0,0.3864,Low Risk
176438,73123,0,0,0.324,Low Risk
176437,73122,0,0,0.33,Low Risk
176436,73121,0,1,0.7668,High Risk
176435,73120,1,1,0.7737,High Risk
176434,73119,1,0,0.3327,Low Risk
176433,73118,0,0,0.3294,Low Risk
176432,73117,0,0,0.3807,Low Risk
176431,73116,0,0,0.4055,Low Risk
176430,73115,1,0,0.3659,Low Risk
176429,73114,1,0,0.3719,Low Risk
176428,73113,0,0,0.3934,Low Risk
176427,73112,0,0,0.3134,Low Risk
176426,73111,0,0,0.428,Low Risk
176425,73110,1,0,0.428,Low Risk
176424,73109,1,0,0.4529,Low Risk
176423,73108,0,0,0.3559,Low Risk
176422,73107,1,1,0.7653,High Risk
176421,73106,0,0,0.3252,Low Risk
176419,73104,1,1,0.8255,High Risk
176418,73103,1,1,0.8318,High Risk
176417,73102,1,1,0.8369,High Risk
176416,73101,0,1,0.7588,High Risk
176415,73100,0,0,0.0163,Low Risk
176414,73099,0,0,0.0079,Low Risk
176413,73098,0,0,0.3494,Low Risk
176412,73097,0,0,0.4351,Low Risk
16953,6783,1,1,0.7761,High Risk
10331,4135,1,1,0.7418,Medium Risk
10330,4135,1,1,0.7418,Medium Risk
142498,56973,1,1,0.7968,High Risk
14665,5895,1,1,0.7341,Medium Risk
140964,56357,1,1,0.793,High Risk
15831,6326,0,1,0.7093,Medium Risk
9871,3975,1,1,0.7763,High Risk
20394,8163,1,1,0.7897,High Risk
133457,53413,1,1,0.8054,High Risk
132935,53202,1,1,0.792,High Risk
9904,3987,1,1,0.7874,High Risk
21414,8578,1,1,0.7286,Medium Risk
139795,55906,0,1,0.7114,Medium Risk
25402,10164,1,1,0.7905,High Risk
145722,58239,1,1,0.8016,High Risk
9873,3975,1,1,0.8008,High Risk
135347,54128,1,1,0.7763,High Risk
135345,54128,1,1,0.7763,High Risk
12613,5042,1,1,0.7903,High Risk
128200,51298,1,1,0.7844,High Risk
77753,31115,1,1,0.8127,High Risk
67902,27099,1,1,0.819,High Risk
57383,22924,1,1,0.8059,High Risk
114416,45772,1,1,0.749,Medium Risk
78073,31239,1,1,0.7892,High Risk
70501,28193,1,1,0.8014,High Risk
77277,30921,0,1,0.8099,High Risk
51266,20529,1,1,0.7919,High Risk
61756,24661,0,1,0.7504,High Risk
61754,24661,0,1,0.751,High Risk
79206,31697,1,1,0.8285,High Risk
93056,37276,0,1,0.7256,Medium Risk
92782,37180,1,1,0.8089,High Risk
101412,40645,1,1,0.7724,High Risk
86491,34631,0,1,0.7901,High Risk
79726,31905,1,1,0.8347,High Risk
117334,46951,0,0,0.3531,Low Risk
116833,46725,1,0,0.4606,Low Risk
112912,45198,0,0,0.3783,Low Risk
113489,45418,0,0,0.3416,Low Risk
112911,45198,0,0,0.3783,Low Risk
107210,42920,1,0,0.3794,Low Risk
111071,44485,1,0,0.3764,Low Risk
125508,50213,0,0,0.1546,Low Risk
121603,48622,0,0,0.3942,Low Risk
122960,49172,0,0,0.3437,Low Risk
117254,46907,0,0,0.3709,Low Risk
111069,44485,1,0,0.4201,Low Risk
109974,44027,0,0,0.361,Low Risk
109840,43976,0,0,0.3576,Low Risk
103346,41404,1,0,0.3975,Low Risk
116834,46725,1,0,0.3844,Low Risk
103439,41442,0,0,0.275,Low Risk
103942,41640,1,0,0.3871,Low Risk
125007,50000,1,0,0.4687,Low Risk
119809,47908,0,0,0.3488,Low Risk
111070,44485,1,0,0.4481,Low Risk
103155,41322,0,0,0.3742,Low Risk
125978,50419,1,0,0.3604,Low Risk
125852,50364,1,0,0.3973,Low Risk
107207,42920,1,0,0.3815,Low Risk
119810,47908,0,0,0.3505,Low Risk
117253,46907,0,0,0.3532,Low Risk
106603,42712,0,0,0.4027,Low Risk
127730,51110,1,0,0.4773,Low Risk
103347,41404,1,0,0.395,Low Risk
111072,44485,1,0,0.4199,Low Risk
113488,45418,0,0,0.3933,Low Risk
113486,45418,0,0,0.3933,Low Risk
173932,70617,0,0,0.3824,Low Risk
161370,64559,1,0,0.4209,Low Risk
161368,64559,1,0,0.4209,Low Risk
161908,64775,1,0,0.4182,Low Risk
167836,67147,0,0,0.3742,Low Risk
28347,11338,0,0,0.3706,Low Risk
28351,11338,0,0,0.3951,Low Risk
172475,69160,1,0,0.3383,Low Risk
173145,69830,1,0,0.373,Low Risk
174446,71131,0,0,0.3165,Low Risk
172874,69559,1,0,0.3724,Low Risk
173000,69685,1,0,0.4446,Low Risk
172998,69683,0,0,0.3922,Low Risk
173156,69841,0,0,0.3691,Low Risk
174293,70978,0,0,0.3291,Low Risk
172793,69478,0,0,0.3922,Low Risk
173026,69711,0,0,0.3755,Low Risk
174061,70746,0,0,0.297,Low Risk
172791,69476,0,0,0.3922,Low Risk
173258,69943,0,0,0.3398,Low Risk
173132,69817,0,0,0.4063,Low Risk
172970,69655,1,0,0.3774,Low Risk
174059,70744,1,0,0.392,Low Risk
169302,67718,0,0,0.3757,Low Risk
156312,62545,1,0,0.3485,Low Risk
164203,65704,1,0,0.4623,Low Risk
115144,46064,1,0,0.3998,Low Risk
26939,10764,1,0,0.4349,Low Risk
168270,67322,0,0,0.3409,Low Risk
43763,17506,0,0,0.3706,Low Risk
157976,63190,1,0,0.4058,Low Risk
50358,20152,0,0,0.3835,Low Risk
156313,62545,1,0,0.3662,Low Risk
41215,16499,1,0,0.3707,Low Risk
111688,44721,0,0,0.4318,Low Risk
44376,17755,1,0,0.3938,Low Risk
42650,17055,1,0,0.3928,Low Risk
171379,68546,0,0,0.342,Low Risk
173695,70380,1,0,0.4059,Low Risk
174479,71164,1,0,0.3689,Low Risk
47581,19035,1,0,0.363,Low Risk
44542,17829,1,0,0.4044,Low Risk
173748,70433,0,0,0.352,Low Risk
50576,20250,1,0,0.3679,Low Risk
154846,61940,1,0,0.4374,Low Risk
30731,12300,1,0,0.4173,Low Risk
47274,18901,0,0,0.385,Low Risk
30522,12218,0,0,0.3955,Low Risk
168271,67322,0,0,0.3441,Low Risk
41214,16499,1,0,0.3749,Low Risk
106924,42821,0,0,0.3024,Low Risk
50578,20250,1,0,0.3656,Low Risk
43517,17415,1,0,0.3833,Low Risk
42819,17119,1,0,0.3643,Low Risk
30729,12300,1,0,0.4173,Low Risk
30277,12108,0,0,0.3622,Low Risk
44689,17889,1,0,0.4014,Low Risk
41212,16499,1,0,0.3749,Low Risk
157812,63120,1,0,0.4039,Low Risk
32123,12845,1,0,0.4125,Low Risk
31959,12778,0,0,0.4117,Low Risk
30276,12108,0,0,0.3622,Low Risk
38589,15437,0,0,0.3965,Low Risk
159366,63758,0,0,0.35,Low Risk
40239,16111,0,0,0.4187,Low Risk
157810,63120,1,0,0.4039,Low Risk
33191,13263,0,0,0.3782,Low Risk
158309,63320,1,0,0.4119,Low Risk
31956,12778,0,0,0.4117,Low Risk
171616,68645,1,0,0.4711,Low Risk
44404,17766,0,0,0.3797,Low Risk
40238,16111,0,0,0.4187,Low Risk
29140,11655,1,0,0.4144,Low Risk
113423,45390,1,0,0.3765,Low Risk
28759,11494,1,0,0.3562,Low Risk
174510,71195,1,0,0.4316,Low Risk
164600,65866,0,0,0.369,Low Risk
50253,20106,0,0,0.3364,Low Risk
160148,64053,0,0,0.2891,Low Risk
